bt,km,transmission,owner,modelYear,price,place,Insurance Validity,Fuel Type,Seats,Engine Displacement,oem_encoded,num_features,num_Comfort,num_Interior,num_Exterior,frequency_encoded_model,variantName_encoded
2.0,32947,1,1,2020,680000,3,1.0,0.0,5,1197,9,9,19,11,12,0.002031306010276019,0.0003584657665192974
1.0,9000,0,1,2022,3150000,3,1.0,1.0,7,1956,12,9,21,11,21,0.0004779543553590632,0.0001194885888397658
2.0,25000,0,1,2018,855000,3,1.0,0.0,5,1591,9,9,27,11,9,0.021746923168837376,0.002389771776795316
3.0,10000,0,1,2022,1200000,3,0.0,0.0,6,1462,20,9,23,12,18,0.002031306010276019,0.0045405663759111
2.0,8413,0,1,2022,1786000,3,3.0,0.0,5,1498,28,9,22,13,16,0.0013143744772374237,0.0002389771776795316
0.0,34460,0,1,2016,614000,3,1.0,0.0,5,1197,9,9,18,11,12,0.03955072290596248,0.0015533516549169554
2.0,33886,0,1,2010,340000,3,1.0,0.0,5,1298,20,9,12,10,7,0.03023061297646075,0.0016728402437567213
0.0,57910,0,2,2016,558000,3,0.0,0.0,5,1197,9,9,18,11,14,0.002867726132154379,0.0008364201218783606
3.0,46233,0,2,2020,650000,3,1.0,0.0,7,999,27,9,16,11,11,0.005257497908949695,0.0016728402437567213
2.0,60000,1,1,2017,950000,3,1.0,0.0,5,1498,8,9,27,12,15,0.04421077787071335,0.00227028318795555
0.0,48979,0,1,2021,710000,3,2.0,0.0,5,1197,20,9,11,7,7,0.041821006093918034,0.04026765443900108
1.0,42000,1,1,2019,1700000,3,1.0,0.0,5,1451,16,9,29,11,23,0.005735452264308758,0.002509260365635082
1.0,106165,0,1,2016,684000,3,1.0,1.0,5,1498,6,9,16,13,13,0.01995459433624089,0.0008364201218783606
0.0,91261,0,1,2018,309000,3,2.0,0.0,5,799,4,9,10,7,6,0.005496475086629227,0.0017923288325964871
0.0,36711,0,1,2018,500000,3,1.0,0.0,5,998,20,9,9,9,10,0.0181622655036444,0.0071693153303859485
2.0,9000,1,1,2021,5500000,3,1.0,0.0,5,1998,1,9,32,14,20,0.0010753972995578922,0.0003584657665192974
0.0,30428,0,0,2018,650000,3,0.0,0.0,5,1197,20,9,11,10,12,0.03524913370773091,0.007288803919225714
0.0,49791,0,1,2018,360000,3,1.0,0.0,5,999,27,9,7,5,6,0.01792328832596487,0.0003584657665192974
1.0,40000,0,1,2021,1875000,3,0.0,1.0,6,1956,16,9,19,6,23,0.0017923288325964871,0.0009559087107181264
2.0,40000,0,2,2014,450000,3,0.0,0.0,5,1197,9,9,16,10,8,0.006332895208507588,0.000597442944198829
0.0,50000,1,2,2018,660000,3,0.0,0.0,5,1197,20,9,11,10,12,0.03524913370773091,0.0016728402437567213
1.0,60000,0,1,2019,950000,3,0.0,1.0,5,1248,20,9,16,11,12,0.01111243876209822,0.0033456804875134426
2.0,60000,0,1,2017,500000,3,0.0,0.0,5,1198,31,9,19,11,13,0.003465169076353208,0.0002389771776795316
1.0,70000,1,1,2017,2390000,3,0.0,1.0,7,2198,6,9,19,12,18,0.0035846576651929743,0.0003584657665192974
0.0,107158,0,2,2014,361000,3,0.0,0.0,5,998,20,9,11,10,11,0.02987214720994145,0.00824471262994384
0.0,90811,0,1,2019,549000,3,0.0,0.0,5,1197,9,9,16,9,13,0.03106703309833911,0.00370414625403274
0.0,76454,0,3,2012,210000,3,1.0,0.0,5,1196,6,9,10,8,8,0.007647269685745011,0.0008364201218783606
0.0,57464,0,1,2021,704000,3,2.0,0.0,5,1197,20,9,11,7,7,0.041821006093918034,0.04026765443900108
2.0,95072,0,1,2019,729000,3,1.0,0.0,5,1199,8,9,16,12,10,0.020910503046959017,0.0003584657665192974
2.0,51789,1,1,2014,700000,3,1.0,0.0,5,1497,8,9,17,10,5,0.04421077787071335,0.0013143744772374237
0.0,56028,0,2,2018,619000,3,2.0,0.0,5,1197,9,9,21,11,12,0.03955072290596248,0.0010753972995578922
2.0,60000,0,1,2017,725000,3,0.0,0.0,5,1497,8,9,12,11,6,0.04421077787071335,0.0008364201218783606
0.0,36460,0,1,2020,621000,3,3.0,0.0,5,1197,9,9,15,11,12,0.0071693153303859485,0.011590393117457283
2.0,103249,0,1,2020,685000,3,3.0,0.0,5,1199,8,9,14,11,8,0.020910503046959017,0.0016728402437567213
2.0,45568,0,1,2021,950000,3,0.0,0.0,5,1498,8,9,24,10,12,0.04421077787071335,0.0038236348428725055
1.0,130000,1,1,2017,1850000,3,1.0,1.0,7,2198,6,9,19,12,16,0.0035846576651929743,0.0002389771776795316
1.0,60000,0,1,2021,1850000,3,0.0,1.0,6,1956,16,9,19,6,23,0.0017923288325964871,0.0009559087107181264
2.0,100521,0,1,2013,409999,3,1.0,1.0,5,1598,28,8,16,7,8,0.007886246863424543,0.0004779543553590632
2.0,42709,0,1,2019,570000,3,1.0,0.0,5,999,31,9,11,10,8,0.003465169076353208,0.0015533516549169554
1.0,150000,0,2,2016,550000,3,0.0,1.0,7,1493,17,9,8,10,9,0.0032261918986736765,0.0003584657665192974
2.0,100000,0,1,2015,600000,3,0.0,0.0,5,1497,8,9,17,10,8,0.04421077787071335,0.006093918030828056
2.0,120000,0,3,2009,225999,3,0.0,1.0,5,1896,31,9,15,11,7,0.0014338630660771896,0.0001194885888397658
2.0,30000,1,1,2018,1350000,3,1.0,0.0,5,1999,9,9,28,12,10,0.0032261918986736765,0.000597442944198829
2.0,70000,1,1,2016,2600000,3,0.0,1.0,5,1995,1,9,30,15,18,0.004660054964750866,0.001194885888397658
0.0,104279,0,1,2014,365000,3,0.0,0.0,5,1197,9,8,11,8,6,0.03106703309833911,0.009200621340661966
0.0,73321,0,1,2018,707000,3,1.0,0.0,5,1197,9,9,18,11,14,0.002867726132154379,0.0008364201218783606
2.0,50000,0,1,2017,800000,3,0.0,0.0,5,1591,9,9,27,11,9,0.021746923168837376,0.002389771776795316
0.0,34279,0,1,2018,520000,3,3.0,0.0,5,1086,9,9,14,8,9,0.006093918030828056,0.0010753972995578922
0.0,55040,0,2,2016,602000,3,1.0,0.0,5,1197,9,9,18,11,12,0.03955072290596248,0.0015533516549169554
2.0,39000,1,2,2018,1050000,3,1.0,1.0,5,1582,9,9,26,13,10,0.021746923168837376,0.0001194885888397658
0.0,104336,0,2,2014,546000,3,1.0,1.0,5,1396,9,9,17,11,12,0.03955072290596248,0.0015533516549169554
2.0,45000,1,3,2019,3475000,3,1.0,1.0,5,1969,32,9,26,15,16,0.0002389771776795316,0.0004779543553590632
2.0,69617,0,1,2020,1188000,3,2.0,0.0,5,1498,8,9,25,12,15,0.04421077787071335,0.0007169315330385948
0.0,47429,0,1,2016,621000,3,1.0,0.0,5,1197,9,9,18,11,12,0.03955072290596248,0.0015533516549169554
0.0,67000,0,1,2015,515000,3,1.0,0.0,5,1197,20,9,13,10,6,0.041821006093918034,0.04026765443900108
0.0,80000,0,1,2016,600000,3,0.0,0.0,5,1199,31,9,17,11,16,0.017564822559445574,0.0029872147209941452
0.0,27000,0,1,2018,775000,3,1.0,0.0,5,999,31,9,16,11,14,0.017564822559445574,0.000597442944198829
1.0,56000,0,2,2016,645000,3,1.0,1.0,5,1498,6,9,16,13,15,0.01995459433624089,0.0003584657665192974
2.0,33379,0,1,2018,650000,3,1.0,0.0,5,1199,8,9,14,11,8,0.020910503046959017,0.0010753972995578922
2.0,80000,0,1,2017,700000,3,0.0,1.0,5,1248,20,9,18,11,9,0.015294539371490022,0.0010753972995578922
2.0,90000,0,1,2016,437000,3,0.0,0.0,5,1197,9,9,16,10,10,0.006332895208507588,0.0001194885888397658
2.0,50197,0,1,2015,459999,3,0.0,0.0,5,1197,9,9,16,9,8,0.006332895208507588,0.0002389771776795316
2.0,80000,0,2,2012,250000,3,0.0,0.0,5,1495,9,8,11,7,8,0.0015533516549169554,0.0004779543553590632
0.0,60611,0,0,2016,520000,3,0.0,0.0,5,1199,8,9,14,12,13,0.01338272195005377,0.00227028318795555
1.0,61120,0,3,2017,566000,3,0.0,0.0,5,1499,6,9,16,13,13,0.01995459433624089,0.0003584657665192974
0.0,55415,0,1,2019,403000,3,0.0,0.0,5,999,27,9,9,9,7,0.01792328832596487,0.0016728402437567213
1.0,52000,1,1,2018,4950000,3,1.0,1.0,5,1999,11,9,16,11,13,0.000597442944198829,0.0001194885888397658
0.0,48579,0,1,2015,517000,3,1.0,0.0,5,1199,8,9,14,12,13,0.01338272195005377,0.00227028318795555
2.0,59532,0,2,2016,449000,3,0.0,0.0,5,1197,9,9,16,9,8,0.006332895208507588,0.0008364201218783606
2.0,200300,0,2,2014,455000,3,1.0,0.0,5,1497,8,9,17,11,9,0.04421077787071335,0.0007169315330385948
2.0,113231,0,1,2014,643000,3,2.0,0.0,5,1390,31,9,21,13,13,0.0014338630660771896,0.0007169315330385948
1.0,106338,0,2,2018,705000,3,1.0,1.0,7,1493,17,9,10,11,11,0.0032261918986736765,0.001194885888397658
0.0,40629,0,1,2021,889000,3,2.0,1.0,5,1497,29,9,19,14,16,0.004062612020552038,0.0002389771776795316
2.0,73341,1,2,2016,621000,3,0.0,1.0,5,1248,20,9,17,11,11,0.03023061297646075,0.0008364201218783606
2.0,39001,1,2,2011,1400000,3,1.0,1.0,5,1995,1,9,27,15,15,0.004660054964750866,0.0009559087107181264
2.0,81532,0,1,2014,630000,3,1.0,0.0,5,1497,8,9,26,12,12,0.04421077787071335,0.0015533516549169554
2.0,108818,0,1,2015,530000,3,0.0,0.0,5,1497,8,9,15,10,9,0.04421077787071335,0.0008364201218783606
0.0,35419,0,1,2017,678000,3,0.0,0.0,5,1197,20,9,16,12,16,0.03524913370773091,0.002509260365635082
2.0,80000,1,2,2011,1200000,3,0.0,1.0,5,2143,21,9,29,15,15,0.006930338152706416,0.0001194885888397658
2.0,100000,0,2,2014,524000,3,0.0,1.0,5,1461,27,9,18,11,7,0.0002389771776795316,0.0001194885888397658
2.0,12000,1,1,2014,2150000,3,1.0,1.0,5,1968,0,9,20,13,12,0.0033456804875134426,0.0009559087107181264
2.0,70001,0,1,2011,675000,3,1.0,1.0,5,1582,9,9,16,11,10,0.021746923168837376,0.0008364201218783606
2.0,61331,0,1,2014,470000,3,1.0,1.0,5,1120,9,9,15,10,10,0.006332895208507588,0.0004779543553590632
2.0,51438,0,1,2014,530000,3,0.0,1.0,5,1498,8,9,10,10,4,0.020910503046959017,0.0001194885888397658
0.0,67988,0,1,2019,463000,3,1.0,0.0,5,1086,9,9,12,8,4,0.006093918030828056,0.0004779543553590632
0.0,36032,1,2,2019,727000,3,3.0,0.0,5,1199,8,9,21,13,13,0.01338272195005377,0.002389771776795316
2.0,114883,0,1,2015,515000,3,1.0,0.0,5,1497,8,9,15,10,9,0.04421077787071335,0.0008364201218783606
2.0,88584,0,1,2016,547000,3,3.0,0.0,5,1197,20,9,15,10,9,0.03023061297646075,0.04026765443900108
0.0,97419,0,2,2012,307000,3,0.0,1.0,5,1248,20,8,10,9,7,0.005257497908949695,0.003943123431712272
1.0,70000,1,1,2019,4800000,3,0.0,0.0,5,1998,1,9,30,14,19,0.0021507945991157845,0.0002389771776795316
1.0,106498,0,2,2015,529000,3,1.0,1.0,5,1498,6,9,18,13,12,0.01995459433624089,0.0003584657665192974
1.0,70000,1,1,2019,4800000,3,0.0,0.0,5,1998,1,9,30,14,19,0.0021507945991157845,0.0002389771776795316
0.0,68177,0,2,2016,624000,3,1.0,1.0,5,1248,20,9,10,10,9,0.041821006093918034,0.0027482375433146135
2.0,27524,0,1,2022,1816000,3,3.0,0.0,5,1498,28,9,22,13,16,0.0013143744772374237,0.0002389771776795316
1.0,75471,0,1,2017,850000,3,1.0,1.0,5,1248,20,9,21,11,13,0.003465169076353208,0.0003584657665192974
2.0,8000,0,1,2021,745000,3,1.0,0.0,5,1199,8,9,13,10,10,0.020910503046959017,0.0032261918986736765
3.0,13200,1,1,2022,1689999,3,1.0,0.0,6,1482,13,9,22,14,21,0.0021507945991157845,0.0001194885888397658
1.0,20000,0,1,2021,1150000,3,0.0,0.0,5,1497,9,9,20,11,6,0.023180786234914565,0.0001194885888397658
1.0,20000,1,1,2022,3000000,3,0.0,1.0,5,1997,3,9,30,12,21,0.0004779543553590632,0.0001194885888397658
0.0,60730,0,1,2017,310000,3,1.0,0.0,5,998,20,9,9,9,6,0.010037041462540327,0.04026765443900108
2.0,44494,0,2,2016,495000,3,1.0,0.0,5,1197,20,8,9,8,4,0.03023061297646075,0.017325845381766042
3.0,20000,0,1,2017,800000,3,0.0,0.0,7,1373,20,9,16,8,9,0.009798064284860795,0.0002389771776795316
1.0,45673,1,1,2019,825000,3,1.0,1.0,5,1497,29,9,10,11,6,0.01051499581789939,0.0003584657665192974
1.0,26000,0,1,2020,3575000,3,1.0,1.0,7,2755,30,9,28,12,15,0.0071693153303859485,0.000597442944198829
2.0,51878,0,1,2017,774000,3,2.0,0.0,5,1591,9,9,18,10,11,0.021746923168837376,0.0026287489544748474
0.0,56747,1,1,2017,525000,3,2.0,0.0,5,1198,24,9,13,10,14,0.0016728402437567213,0.0001194885888397658
0.0,38000,0,1,2018,600000,3,1.0,0.0,5,1197,20,9,10,10,9,0.041821006093918034,0.002509260365635082
0.0,76457,0,2,2016,582000,3,3.0,0.0,5,1197,9,9,18,11,12,0.03955072290596248,0.0015533516549169554
0.0,78880,0,2,2017,551000,3,1.0,0.0,5,1199,8,9,14,12,13,0.01338272195005377,0.00227028318795555
2.0,19593,0,1,2015,525000,3,1.0,0.0,5,1197,20,9,17,11,11,0.03023061297646075,0.0071693153303859485
0.0,84429,0,1,2016,583000,3,3.0,0.0,5,1197,9,9,18,11,12,0.03955072290596248,0.0015533516549169554
0.0,27599,0,1,2021,825000,3,0.0,1.0,5,1493,9,9,18,9,7,0.03955072290596248,0.0001194885888397658
3.0,76898,0,1,2020,670000,3,3.0,0.0,7,999,27,9,16,11,11,0.005257497908949695,0.0016728402437567213
0.0,119070,0,2,2013,396000,3,1.0,0.0,5,1198,31,9,9,11,12,0.017564822559445574,0.0007169315330385948
0.0,120000,0,2,2004,49000,3,0.0,1.0,5,1405,29,0,1,1,1,0.0014338630660771896,0.0001194885888397658
2.0,32199,0,1,2017,590000,3,0.0,0.0,5,1197,20,9,12,9,10,0.03023061297646075,0.04026765443900108
0.0,85607,0,1,2016,400000,3,1.0,0.0,5,1199,29,9,14,12,13,0.011470904528617517,0.0032261918986736765
0.0,30000,0,1,2019,700000,3,0.0,0.0,5,1197,20,9,15,12,13,0.03524913370773091,0.0035846576651929743
1.0,80000,0,1,2017,700000,3,0.0,1.0,7,1493,17,9,10,11,11,0.0032261918986736765,0.0003584657665192974
1.0,1200000,0,1,2019,1150000,3,1.0,1.0,7,2179,17,8,11,7,5,0.004660054964750866,0.0004779543553590632
0.0,45429,1,1,2016,595000,3,1.0,0.0,5,1199,8,9,13,12,12,0.01338272195005377,0.002509260365635082
0.0,9000,0,1,2019,459999,3,1.0,0.0,5,799,27,8,5,8,5,0.01792328832596487,0.0017923288325964871
0.0,31000,0,1,2019,395000,3,1.0,0.0,5,796,20,9,7,7,4,0.019476639980881824,0.0017923288325964871
0.0,81488,0,1,2013,434999,3,1.0,1.0,5,1498,31,9,10,10,10,0.017564822559445574,0.0008364201218783606
0.0,94439,0,1,2019,666000,3,2.0,0.0,5,999,31,9,13,10,13,0.017564822559445574,0.0001194885888397658
0.0,98481,0,3,2013,380000,3,0.0,0.0,5,1197,20,9,11,7,7,0.041821006093918034,0.04026765443900108
0.0,20000,0,1,2018,700000,3,0.0,0.0,5,1197,20,9,15,12,13,0.03524913370773091,0.0035846576651929743
2.0,100894,1,2,2016,692000,3,1.0,1.0,5,1498,31,9,23,12,13,0.008125224041104075,0.0008364201218783606
0.0,86215,0,1,2016,590000,3,0.0,1.0,5,1248,20,9,10,10,9,0.041821006093918034,0.0027482375433146135
2.0,120000,0,2,2006,125000,3,0.0,1.0,5,1399,6,0,1,1,1,0.0014338630660771896,0.0001194885888397658
0.0,98115,0,2,2017,520000,3,2.0,0.0,5,1199,31,9,17,11,16,0.017564822559445574,0.0029872147209941452
2.0,47125,0,1,2019,695000,3,0.0,0.0,5,1298,20,9,12,10,7,0.03023061297646075,0.0016728402437567213
0.0,4453,0,1,2022,607000,3,2.0,0.0,5,1197,20,9,12,10,11,0.02987214720994145,0.0001194885888397658
1.0,9991,0,1,2022,688000,3,2.0,0.0,5,1199,29,9,9,10,5,0.0014338630660771896,0.0002389771776795316
0.0,4564,0,1,2021,660000,3,1.0,0.0,5,998,20,8,5,5,4,0.02987214720994145,0.04026765443900108
0.0,108713,0,1,2012,250000,3,1.0,1.0,5,1399,6,9,10,8,8,0.007647269685745011,0.0017923288325964871
2.0,13000,0,1,2021,1245000,3,1.0,0.0,5,1498,8,9,25,12,14,0.04421077787071335,0.0015533516549169554
1.0,55450,0,2,2017,575000,3,1.0,0.0,5,1199,8,9,19,11,10,0.009798064284860795,0.0014338630660771896
1.0,49000,0,1,2016,844999,3,1.0,0.0,5,1591,9,9,21,11,16,0.023180786234914565,0.002389771776795316
2.0,86694,0,1,2015,405000,3,1.0,0.0,5,1197,9,9,17,9,11,0.006332895208507588,0.0002389771776795316
2.0,150000,0,2,2013,300000,3,0.0,1.0,5,1248,20,8,9,8,5,0.03023061297646075,0.0014338630660771896
2.0,25284,0,0,2019,925000,3,0.0,0.0,5,1497,8,9,21,10,12,0.04421077787071335,0.0038236348428725055
0.0,30000,0,1,2021,750000,3,0.0,0.0,5,1197,30,9,20,11,16,0.00227028318795555,0.00370414625403274
2.0,109000,1,2,2015,1300000,3,0.0,1.0,5,1995,1,9,19,10,11,0.004660054964750866,0.0004779543553590632
3.0,4605,0,1,2022,1714000,3,1.0,0.0,6,1353,13,9,21,14,21,0.0021507945991157845,0.0001194885888397658
1.0,49218,0,1,2020,927999,3,1.0,0.0,5,998,13,9,18,12,16,0.004421077787071335,0.0007169315330385948
2.0,45568,0,1,2021,950000,3,1.0,0.0,5,1498,8,9,24,10,12,0.04421077787071335,0.0038236348428725055
1.0,36035,0,1,2022,702000,3,2.0,0.0,5,1199,29,9,9,10,5,0.0014338630660771896,0.0002389771776795316
1.0,45242,0,1,2020,844999,3,1.0,1.0,5,1497,17,8,12,8,5,0.004421077787071335,0.0001194885888397658
1.0,38000,1,2,2018,3475000,3,1.0,1.0,7,2179,14,9,20,13,15,0.0013143744772374237,0.0004779543553590632
0.0,52979,1,1,2019,513000,3,1.0,0.0,5,1199,29,9,12,12,7,0.011470904528617517,0.0003584657665192974
2.0,67130,0,2,2015,570000,3,0.0,1.0,5,1498,8,9,20,12,10,0.020910503046959017,0.0004779543553590632
1.0,19595,0,1,2018,851000,3,1.0,0.0,7,1497,8,9,21,12,15,0.0010753972995578922,0.0003584657665192974
1.0,23183,0,1,2022,2350000,3,2.0,1.0,7,2198,17,9,16,13,20,0.0008364201218783606,0.0001194885888397658
2.0,15000,1,1,2022,5790000,3,1.0,1.0,5,1995,1,9,33,14,20,0.0010753972995578922,0.0004779543553590632
0.0,67558,0,1,2014,370000,3,1.0,0.0,5,998,20,8,10,7,5,0.0181622655036444,0.04026765443900108
1.0,40000,0,1,2021,1900000,3,0.0,0.0,6,1999,9,9,26,15,23,0.0021507945991157845,0.0001194885888397658
0.0,55664,0,1,2014,459999,3,1.0,0.0,5,1198,31,9,11,11,10,0.017564822559445574,0.0029872147209941452
0.0,55664,0,1,2014,459999,3,0.0,0.0,5,1198,31,9,11,11,10,0.017564822559445574,0.0029872147209941452
0.0,109324,0,1,2013,365000,3,1.0,1.0,5,1396,9,9,13,11,5,0.03955072290596248,0.0004779543553590632
1.0,118008,1,1,2018,2600000,3,1.0,1.0,7,1968,28,9,29,12,15,0.000597442944198829,0.0004779543553590632
1.0,72000,0,1,2016,790000,3,1.0,1.0,5,1461,27,9,21,13,11,0.008364201218783606,0.0003584657665192974
0.0,86630,0,1,2013,450000,3,1.0,1.0,5,1248,20,9,11,10,9,0.041821006093918034,0.009320109929501733
0.0,82476,0,1,2014,370000,3,1.0,0.0,5,998,20,9,11,10,11,0.02987214720994145,0.00824471262994384
0.0,27749,1,2,2019,665000,3,2.0,0.0,5,1197,9,9,14,11,13,0.0071693153303859485,0.001194885888397658
1.0,21609,1,1,2020,1036000,3,2.0,0.0,5,998,9,9,22,12,18,0.00967857569602103,0.0002389771776795316
2.0,89609,0,1,2019,875000,3,0.0,0.0,5,1493,8,4,22,22,1,0.04421077787071335,0.0002389771776795316
0.0,83556,0,2,2019,539000,3,1.0,1.0,5,1498,6,8,7,8,7,0.0010753972995578922,0.0001194885888397658
1.0,31513,0,1,2022,847000,3,2.0,0.0,5,1199,29,9,14,13,15,0.0014338630660771896,0.0002389771776795316
2.0,45939,0,1,2016,755000,3,0.0,0.0,5,1497,8,9,15,10,9,0.04421077787071335,0.0008364201218783606
0.0,40531,0,1,2020,496000,3,0.0,0.0,5,1199,29,8,4,10,5,0.011470904528617517,0.0014338630660771896
3.0,120000,0,3,2009,375000,3,0.0,1.0,7,2523,17,7,4,1,4,0.0019118174214362528,0.0001194885888397658
1.0,17663,1,1,2020,1009000,3,2.0,0.0,5,1462,20,9,24,12,20,0.01111243876209822,0.0002389771776795316
0.0,77706,0,3,2013,339000,3,2.0,0.0,5,1197,9,9,12,9,9,0.03106703309833911,0.011590393117457283
1.0,49000,1,1,2016,4900000,3,1.0,1.0,7,2967,0,9,29,15,14,0.00227028318795555,0.000597442944198829
1.0,60000,1,1,2019,6800000,3,1.0,1.0,7,1969,32,9,30,16,20,0.000597442944198829,0.0003584657665192974
2.0,35000,1,1,2018,3400000,3,1.0,1.0,5,1995,1,9,29,15,13,0.004660054964750866,0.001194885888397658
1.0,54000,1,1,2018,5000000,3,1.0,1.0,5,1999,11,9,27,13,17,0.000597442944198829,0.0004779543553590632
2.0,110000,0,1,2010,519000,3,0.0,0.0,5,2354,8,9,17,10,9,0.0013143744772374237,0.0004779543553590632
1.0,135000,1,2,2013,2150000,3,1.0,1.0,7,2967,0,9,20,13,17,0.00227028318795555,0.0003584657665192974
2.0,80000,1,1,2012,1450000,3,1.0,1.0,5,1968,0,9,20,12,16,0.0033456804875134426,0.0002389771776795316
1.0,72020,0,1,2018,825000,3,0.0,1.0,5,1248,20,9,16,10,7,0.003465169076353208,0.0004779543553590632
3.0,98000,0,1,2017,1850000,3,1.0,1.0,7,2393,30,9,23,14,15,0.007288803919225714,0.0003584657665192974
0.0,36385,0,0,2007,165000,3,0.0,0.0,5,796,20,9,5,4,2,0.006452383797347353,0.0038236348428725055
1.0,4259,0,1,2022,1991000,3,2.0,1.0,7,1493,9,9,28,14,22,0.0021507945991157845,0.0001194885888397658
1.0,12925,1,1,2021,1994000,3,2.0,1.0,5,1956,29,9,17,15,16,0.0035846576651929743,0.0001194885888397658
1.0,27000,1,1,2022,1645000,3,1.0,0.0,5,1498,31,9,23,14,24,0.0027482375433146135,0.0002389771776795316
1.0,27425,0,2,2019,719000,3,1.0,0.0,5,1198,29,9,17,12,10,0.01051499581789939,0.0008364201218783606
0.0,13126,1,1,2021,633000,3,3.0,0.0,5,998,20,9,11,9,10,0.0181622655036444,0.0019118174214362528
3.0,57000,0,1,2018,799000,3,0.0,0.0,7,1462,20,9,14,9,8,0.009798064284860795,0.0007169315330385948
0.0,24500,1,2,2020,861000,3,1.0,0.0,5,1197,20,9,15,12,13,0.03524913370773091,0.0027482375433146135
2.0,40000,0,1,2020,610000,3,0.0,0.0,5,1197,20,9,15,10,9,0.03023061297646075,0.005496475086629227
3.0,27216,0,1,2021,749000,3,3.0,0.0,7,999,27,9,16,11,11,0.005257497908949695,0.0016728402437567213
0.0,12060,0,1,2021,648000,3,1.0,0.0,5,1199,29,9,10,11,16,0.011470904528617517,0.002389771776795316
2.0,150000,0,1,2009,250000,3,0.0,1.0,5,1248,20,9,12,8,6,0.03023061297646075,0.003943123431712272
0.0,46931,0,2,2012,265000,3,1.0,0.0,5,814,9,8,7,6,5,0.008364201218783606,0.0013143744772374237
0.0,60000,0,1,2014,490000,3,1.0,0.0,5,1198,31,9,11,12,12,0.017564822559445574,0.000597442944198829
1.0,45787,0,1,2020,1590000,3,0.0,0.0,5,1353,13,9,23,13,20,0.01135141593977775,0.0009559087107181264
2.0,80000,0,2,2009,113999,3,0.0,0.0,5,1396,29,8,11,11,7,0.0014338630660771896,0.000597442944198829
2.0,44000,0,1,2014,475000,3,1.0,1.0,5,1498,8,9,15,11,5,0.020910503046959017,0.0015533516549169554
2.0,4786,1,1,2020,973000,3,0.0,0.0,5,1199,8,9,20,12,10,0.020910503046959017,0.000597442944198829
0.0,39024,0,1,2018,630000,3,1.0,0.0,5,1197,9,9,18,10,11,0.03955072290596248,0.0009559087107181264
2.0,6000,1,1,2022,5850000,3,1.0,0.0,5,1998,1,9,32,14,20,0.0010753972995578922,0.0003584657665192974
0.0,40000,0,1,2014,150000,3,0.0,0.0,4,624,29,9,7,6,9,0.0013143744772374237,0.0004779543553590632
1.0,114386,0,1,2018,827000,3,0.0,0.0,5,1591,9,9,18,10,6,0.023180786234914565,0.000597442944198829
3.0,27369,0,1,2022,715000,3,2.0,0.0,7,999,27,9,16,11,11,0.005257497908949695,0.0008364201218783606
3.0,58000,0,1,2019,2100000,3,1.0,1.0,7,2393,30,9,19,12,10,0.007288803919225714,0.0002389771776795316
0.0,16561,0,2,2019,569000,3,1.0,0.0,5,1197,9,9,16,9,13,0.03106703309833911,0.00370414625403274
0.0,23328,0,1,2021,490000,3,1.0,0.0,5,999,27,9,12,8,9,0.01792328832596487,0.0007169315330385948
0.0,16473,0,1,2020,484999,3,1.0,0.0,5,998,20,9,8,6,5,0.005854940853148524,0.0027482375433146135
0.0,46375,0,2,2017,451999,3,2.0,0.0,5,1198,8,9,10,10,7,0.00740829250806548,0.0002389771776795316
0.0,16473,0,1,2020,484999,3,1.0,0.0,5,998,20,9,8,6,5,0.005854940853148524,0.0027482375433146135
0.0,91799,1,1,2017,622000,3,1.0,0.0,5,1197,20,9,13,12,13,0.03524913370773091,0.0017923288325964871
0.0,38919,0,3,2016,554000,3,1.0,0.0,5,1197,9,9,14,10,10,0.03955072290596248,0.007886246863424543
0.0,70235,0,1,2016,375000,3,1.0,0.0,5,998,20,8,5,5,4,0.02987214720994145,0.04026765443900108
2.0,3989,1,1,2020,967000,3,0.0,0.0,5,1199,8,9,20,12,10,0.020910503046959017,0.000597442944198829
2.0,91773,0,1,2015,475000,3,1.0,1.0,5,1498,8,9,14,11,8,0.020910503046959017,0.0003584657665192974
0.0,60000,0,2,2019,320000,3,0.0,0.0,5,796,20,8,5,6,4,0.019476639980881824,0.017325845381766042
2.0,28906,0,1,2018,695000,3,1.0,0.0,5,1199,8,9,20,12,10,0.020910503046959017,0.0008364201218783606
0.0,150000,0,1,2016,350000,3,0.0,1.0,5,793,20,9,11,9,9,0.0181622655036444,0.0033456804875134426
0.0,70000,0,3,2009,250000,3,0.0,0.0,5,1197,9,9,15,12,12,0.03955072290596248,0.004182100609391803
1.0,70000,0,1,2017,1250000,3,1.0,1.0,7,2179,17,9,23,12,17,0.015414027960329788,0.0007169315330385948
0.0,43428,0,1,2014,260000,3,0.0,0.0,5,796,20,8,7,7,3,0.019476639980881824,0.017325845381766042
0.0,67000,0,1,2013,285000,3,1.0,1.0,5,936,2,8,10,7,3,0.0027482375433146135,0.0007169315330385948
0.0,70528,1,1,2017,616000,3,1.0,0.0,5,1197,20,9,13,12,13,0.03524913370773091,0.0017923288325964871
0.0,35413,0,1,2016,594000,3,0.0,0.0,5,1197,9,9,17,11,12,0.03955072290596248,0.004779543553590632
0.0,40000,0,2,2018,320000,3,0.0,0.0,5,796,20,9,7,8,4,0.019476639980881824,0.002509260365635082
